cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,39.16069237,1,35.19808505,1,30.00509472,1,28.39410916,1,25.9926985,0,26.76953335,1,22.53546854
1,36.9125904,1,35.30139347,1,32.6276416,1,25.55972747,1,29.08055489,1,28.23869196,1,23.45913201
1,35.50335501,1,31.11481457,1,25.50847742,1,28.4238265,1,29.42772291,1,27.81673208,1,34.86920906
1,41.07817114,1,32.43886138,1,33.20547965,1,29.88161975,1,23.97639913,1,22.78731526,1,30.46928531
1,37.52789356,1,31.41499216,1,41.01442882,1,28.91520182,1,23.65773728,1,25.89525929,1,26.68157658
1,44.42532014,1,30.24950883,1,28.63448719,1,28.25861634,1,24.04030046,1,21.39965835,1,24.65597813
1,41.83116082,1,26.99732916,1,24.06109628,1,45.4272655,1,25.16093896,1,29.68263981,1,27.321372
1,41.85452999,1,34.02479878,1,39.43647777,1,24.39804842,1,23.8785858,1,31.62310333,1,27.46044594
1,43.6460296,1,29.82021672,1,31.24513291,1,23.61588974,1,24.10564987,1,21.55774327,0,24.05104695
1,42.35104258,1,30.3360527,1,23.39385747,1,25.18210495,1,27.93293142,1,24.72593993,1,25.62073592
1,32.99418694,1,29.13516628,1,24.15064149,1,24.260197,1,24.0484809,0,24.08915478,1,27.0929952
1,34.32617538,1,33.34956812,1,24.42515962,1,28.41083594,1,25.56780676,1,25.6328365,1,24.29157366
1,38.03988547,1,31.95218235,1,23.36903941,1,33.27006185,1,29.58930491,1,27.41657796,0,26.365774
1,39.83111779,1,30.88439419,1,24.14938243,1,24.78454098,1,24.10395685,0,32.233324,0,23.18022304
1,42.70706458,1,28.3103193,1,30.06883128,1,29.43338497,1,28.25152728,1,22.88881051,1,22.90047658
1,44.48957967,1,30.62600529,1,28.61566874,1,23.45134968,1,24.30146342,1,23.27543029,1,34.03684582
1,33.92572813,1,28.89419053,1,37.52629838,1,23.72495775,1,34.10314788,1,20.42654238,1,23.67207736
1,37.1112092,1,27.43270224,1,28.48431789,1,23.89554698,1,24.45409782,1,24.99540576,1,25.89016183
1,48.01694859,1,24.99827586,1,34.62201054,0,24.29387713,1,28.39006285,1,22.79771905,1,24.97174798
1,41.35884749,1,29.67708326,1,31.98007058,0,26.02117173,1,25.34273937,1,29.81587226,1,24.3290591
1,34.51610932,1,31.55817036,1,29.08649178,1,29.24760432,1,26.73034954,1,25.13379424,0,23.43005207
1,37.7541361,1,27.9987857,1,37.87232653,1,24.6754921,1,24.48516426,1,23.15741489,1,25.67944359
0,39.37867182,1,25.73429561,1,24.43476482,1,27.35104788,1,24.29824173,1,24.64885262,0,24.4008266
1,36.9973195,1,28.14122811,1,27.95838729,1,31.95348966,1,23.80406882,1,27.98786815,1,21.94031291
1,39.91594776,1,28.46925335,1,43.57012492,1,33.30129398,1,23.45883751,1,23.95721039,1,26.13525017
1,40.1579205,1,33.25342938,1,25.48007467,1,24.28963512,1,23.23853671,1,23.96630897,1,24.80412889
1,40.77477339,1,26.64542436,1,24.62765907,1,23.31967811,1,24.64570958,1,24.79972715,1,23.7245828
1,40.0882929,1,32.26581555,1,24.93008921,1,24.66447537,1,30.71971335,1,24.01174535,1,26.0400181
1,35.34760431,1,30.99932416,1,39.48305997,1,34.49891758,1,27.84867389,1,32.60071249,1,23.09645638
1,36.00600111,1,31.93546911,1,34.91943934,0,30.30959279,1,24.94820754,1,25.04015284,1,25.63780282
1,43.43633228,1,28.02225171,1,25.44357863,1,29.56104828,1,29.27347203,1,34.53027179,1,27.59141834
1,40.3931464,1,35.19154324,1,36.86543078,1,20.9602672,1,24.25348528,1,31.24688417,1,25.90233897
1,38.66989082,1,30.91792894,1,31.19612949,0,28.3152041,1,25.17598549,1,22.08582081,1,23.43702458
1,47.70674153,1,37.7282878,1,30.76123598,1,24.94139603,1,24.33936202,1,21.62492754,1,26.04714918
1,39.33219328,1,30.16955402,1,23.55789574,1,23.64810415,1,25.06112136,1,27.88548734,1,25.26815797
1,34.4799923,1,26.62249468,1,30.38001126,1,28.47739169,1,24.22824611,1,22.94800905,1,25.08371603
1,39.44422062,1,32.51756376,1,32.50607664,1,32.9594934,1,25.00724336,1,27.81011021,1,24.84451273
1,34.00784705,1,27.19655552,1,28.54155143,0,25.82733241,1,24.13755059,1,24.34146784,1,25.71336419
1,35.09402438,1,39.53700906,1,37.40824138,1,29.03310676,1,26.55316946,1,23.90373381,1,20.87164977
1,41.08049241,1,29.77347223,1,36.653041,1,24.24122995,1,24.02194867,1,23.99595341,1,24.65663492
1,33.71181018,1,30.2628374,1,32.85713416,1,25.31455355,1,24.74423484,1,25.54462613,1,30.54860998
1,44.72160167,1,34.4864725,1,36.48257517,1,24.03183734,1,24.92646167,1,24.17408718,1,25.0388442
1,40.94620473,1,32.84461091,1,33.68925521,1,28.17800848,1,25.69308076,1,25.5195289,1,23.54229413
1,38.9448272,1,28.04352456,1,27.53066452,1,29.18118284,1,23.72351414,1,28.31110025,1,24.85269601
1,39.22988763,1,29.30923457,1,28.48090422,1,23.91486156,1,29.4013028,1,25.32150506,1,22.63724079
1,41.45710288,0,27.3671021,1,32.52676338,1,24.06564553,1,25.02407507,1,22.50430965,1,29.59733238
1,40.24778116,1,26.74081923,1,27.59906475,1,24.69242771,1,32.42088567,1,28.56905391,1,27.14090592
1,39.05970888,1,33.30751547,1,29.34987072,1,31.00671372,1,26.02871474,1,27.73018709,1,22.9909241
1,39.24270327,1,37.50315203,1,32.0711104,1,25.20637834,1,24.91698161,1,25.21240663,1,23.51506685
1,35.94888054,1,27.08952122,1,25.52048326,1,26.23412673,1,23.94408217,1,30.16998942,1,23.15806806
1,40.42069593,1,40.36712893,1,29.6722116,1,29.4692099,0,30.22078439,1,24.37780954,1,26.98914494
0,35.1850869,1,27.71963649,1,30.25245375,1,24.92647668,1,28.22712502,1,26.56538435,1,26.40638066
1,39.1289856,1,31.54274878,1,24.54671368,1,32.21848774,1,24.15474471,1,24.27710949,1,24.18528168
1,35.2036974,1,26.84659568,1,24.87784363,1,24.44505985,1,24.12202126,1,21.90362396,1,22.94057142
1,38.22051033,1,32.02201419,0,28.31138812,1,25.75933382,1,36.76933772,1,26.63573279,1,27.26272699
1,40.92398067,1,37.22457971,1,25.49081942,1,23.59422174,1,29.81622706,1,25.20907766,1,24.5567335
1,39.32956794,1,33.17590622,1,27.66732115,1,28.4492908,1,23.6200592,1,24.80488829,1,31.56227193
1,34.28848007,1,33.07573859,1,30.40066451,1,23.24695825,1,24.65636792,1,26.28107134,1,29.92299552
1,41.1629855,1,26.4297042,1,29.6898269,0,24.46634739,1,23.96318491,1,22.80169452,1,22.7178485
1,32.76156908,1,32.19509718,1,26.34232843,1,23.82868028,1,25.59452054,1,23.22295408,1,23.40776552
